polarity,tweet
0,FINALtrailblazers 99nyknicks 110PTS Lillard 29REB Kanter 11AST Lillard 9STL Lillard 4BLK Kanter 4RipCityPORatNYK
0,ObiToppinStan trailblazers Gg bruh
0,trailblazers Please fire Stotts
0,trailblazers Knicks up Ggs
-0.09375,trailblazers It little bit hurts but all includedWell done trailblazers Next timeRipCity Sweden
-0.4,trailblazers fuck portland
0.333333333,trailblazers This is the same team that cant play defense healthy or not This team isnt winning a chip Just a
0,DamesGoat trailblazers can we trade stotts for thibodeau
0.05,Ill be nice to the trailblazers since they follow me gg Blazers
0.2,ObiToppinStan trailblazers Thanks man gg
0,trailblazers Dame Time
0.225,trailblazers I am shaking rn My 3 year old son came up to me and said is it true the trail blazers lost to the c
0.2,ObiToppinStan trailblazers omg ily so much
0,MarkRicardoGwyn drewdrewstarks Twithis1 EnesKanter trailblazers nyknicks RJ Barrett owns the Trailblazers
0,trailblazers No nuggets
-0.5,trailblazers Ill pretend we lost to Philly and won this
0.4,trailblazers Happy to see Ant getting some consistency in his play That would be big for him to keep rocking like he is
0,ObiToppinStan trailblazers And with a different coach
0,trailblazers God yall suck
0.25,2nd time this year the trailblazers have been held under 100 PTS Gotta love coach thibs defensive methodology
0,trailblazers Garbage team
-0.7,trailblazers 33 road trip not to bad
-0.5,Sorry ass trailblazers
0,trailblazers leave Stotts in NY
0,trailblazers Fire stotts
0.7,ObiToppinStan trailblazers You are a good man good day to you sir
0.3,trailblazers The Trail Blazers lose another basketball game By the way the Knicks are the best team in the NBA
0.5,trailblazers GGs Hope yall get healthy ntilikina
0,ObiToppinStan trailblazers And a fired terry stotts
0,AnthonyMSG trailblazers Big winTrue grit
0,DamesGoat trailblazers Dont bring him back to Portland
0.7,trailblazers no clue how people think stotts is a good coach beyond me FireStotts
0.375,trailblazers Try to lost Stotts in a rich store pls
0.2,trailblazers is kinda really ass
0.066666667,Nice watching trailblazers on a Saturday morning and early afternoon however unfortunately they lost 110 to 99 to Knicks in NY
0,trailblazers HOOD AND MELO ARE SO ASS
0,trailblazers Dame needs a ring before he retires and you guys arent gonna get him one
0.5,trailblazers We had too many chances bro
0,Mitch4DPOY trailblazers steal of the draft 100
0,trailblazers Its all happening
0,trailblazers Please
0.25,pos trailblazers soooo baddddtrow more DameLillard from mid court he is dame dame you piece of shiit
0,trailblazers Me looking us miss three open 3s dame gave us and us not playing defense
-0.525,trailblazers STOTTS IS SUCH A FUCKING IDIOT MY GOD FIRE THAT BITCH BRO CUT MELO SO FUCKING BAD HIM AND HOOD WERE 418 FUCKING TRASH BRO
0,trailblazers Leave stotts there
0,trailblazers Curry owns bumlard Hope this helps
0.35,trailblazers BarstoolBigCat not bad entry
0,trailblazers pain
0,February 6th 2021 trailblazers 99 vs nyknicks 110EnesKanter 13 Pts 11 Rebs J30RANDLE 22 Pts 11 Re
0.6,trailblazers What does Rodney honestly do
-0.4,trailblazers FUCK STOTTS
0,trailblazers Leave stotts in NY
-0.7,trailblazers 33 road trip with a depleted roster not too bad Fire Stotts though still
-0.077777778,SoleRetriever hibbettsports trailblazers need to stop shooting threes when we are down in the last 2 mins If th
0,AnthonyMSG trailblazers And tomorrow Miami
0,trailblazers Play CJ elleby
-1,trailblazers hood is horrible
0.3,Knicks kept trailblazers under 100pts nice good team defense won this game
0,trailblazers Soon
0.205714286,trailblazers Elleby played so good last game that Stotts decided not to give him a single minute today Great stuf
-1,trailblazers The worst is yet to come
0,trailblazers Depression
0.5,trailblazers Gg No meme from me today the league just needs to see all the Blazers healthy and on the court for a change
0.136363636,trailblazers Every night this team makes me cry myself to sleep as I dispairingly wonder Will I ever live to see
0,Saturday morning watching the nyknicks get the W whilst in bed against trailblazers heaven NBA
0,You know what time is is trailblazers
0.5,All factors considered this was a much better road trip for the trailblazers than I thought it would be Some gre
0,Take that trailblazers
0,trailblazers onyae
0,trailblazers Still here for you
0.1,trailblazers AntDeLaGarcia Young Ant
-0.15,trailblazers apparently we are just ok with being mediocre and losing to shit teams like the knicks fucking make a
0,The trailblazers are a joke GoNuggets
0.25,The trailblazers lost because they didnt start carmeloanthony against the Knicks today Melo was hot coming off
0,Today in Sports History 1970 The NBA expands adding the Buffalo Braves LAClippers cavs and trailblazers
0,trailblazers hire mark Jackson please
0.2,Lot of tired legs after a gruelinginjury plagued road trip Proud of how our boys battled trailblazers
-0.040909091,trailblazers defense is horrific we have good defenders such as roco and derrick jones jr but stotts has this new
0,Shorthanded trailblazers looked gassed in the 4th PORvsNYK
-0.5,trailblazers wtf are we doing
0,Beat the sixers but lose to the knicks Thats the type of time yall on huh trailblazers
-0.5,useless trailblazers
0,trailblazers yall blow
0.05,This game Trying to remember 2 weeks ago wed gladly take 33 on the road trip trailblazers RipCity
-0.3,trailblazers last game of a 6 game road trip and they look tired
-0.26,trailblazers our ball movement is so bad dame needs to play off the ball more i hate seeing dame waste every sec
-0.4,trailblazers Carmelo Should Start amp Play The 4th No Matter What Type Of Game Hes Having
0.066666667,trailblazers WHOLE TEAM OF TRASHCHOKING LAST QUARTER WITH 4 MISSED THRESS LAST MINUTEFUCKN TRASH
-0.155555556,Its a make or miss league and the trailblazers just didnt make them down the stretch Hats off to the nyknicks
-0.2,Fucking shit show of a team trailblazers
-0.4,trailblazers game got me like
0,LETS GO GUYS trailblazers STAY IN IT DEFENSE
0,trailblazers yall bieng hyped af because that mf made ONE shot chill out hes playing overseas by 2 weeks
-0.155555556,AdamKOIN6 trailblazers It makes plenty we would be down 20 without him
0,trailblazers Lets go blazers lets go blazers
0,If OfficialNBARefs are going to continue to allow it against them the trailblazers should adopt the Tom Thibodea
0.25,How many playersteams have set their seasoncareer highs in points scored against the trailblazers in the last 34 years
0.5,iangpcs Billbowksi200 xDavidXtreme trailblazers People dont realize that the knicks are a top five defensive unit
-0.533333333,The refing for this PorVsNYK game is terrible Heavily called in favor of the Knicks over the trailblazers
0.45,trailblazers Lose vs knicks Really Say good bye to this season please mother fuckers
0.6,bryansmith7326 Billbowksi200 xDavidXtreme trailblazers we are def getting clamped too lmao
-0.2,trailblazers Shit City
0,nurknturk TimEdmonds trailblazers He won a scoring title with the Knicks
0.083333333,Classic trailblazers beat the Sixers and lose to the Knicks Only my teams do this Pain
0.5,trailblazers Does anyone else notice how the defensive intensity and ball movement is better when Lillard and CJ a
0,marcweiner1 trailblazers Well see buddy
0,How can I get unk to coach this team trailblazers
-0.15,untitledalex16 trailblazers Knicks are an average team
0.08,YahooSportsNBA trailblazers Only if he pulls his pants up really high
-0.333333333,Are we serious trailblazers like are we actually serious
0,Billbowksi200 xDavidXtreme trailblazers Or the blazers are just getting worked
0.1,trailblazers What are the refs doing Dude clearly traveled before the shooting foul and both Melo fouls were never ever fouls
0,trailblazers yall let this Walmart Brand Rajon Rondo run victory laps around your teamok man
0.2,These mother fuckers really gonna start my day of bets out with an L because they cant beat the nicks
0.1,xDavidXtreme trailblazers So then dont throw it near the ref
-1,xDavidXtreme trailblazers Refs are absolutely pathetic
-0.5,trailblazers TAKE MELO OUT WTF IS HE DOING
0.35,KevPKing trailblazers Yea thats true
0.1,trailblazers made us get up early on Saturday for this
-0.2,trailblazers looking like dog shit this morning guys
0.2,trailblazers theres no way the refs are this biased missed so much travel calls on them they got a steal whichc
0.8,trailblazers come on now pull this together and get the win
0.75,patokeefe12 This should be a good win against trailblazers
0.75,Lol none of the trailblazers look good rn PORvsNYK
-0.077777778,Anfernee Simons is still only 21 years old and some of the shots he makes are just ridiculous I hope he continues
-0.4,Just got out of work Whats up with this game trailblazers
-0.057142857,trailblazers just look like a tired beat up team right now RipCity
-0.1,trailblazers Here we go again cant finish out games last game clearly an anomaly
0,trailblazers u suck
0.3,Just when they were starting to turn the tide the trailblazers cant get out of their own way That turnover was
0,Pull theplug trailblazers are getting disrespected PORvsNYK
0,CHold trailblazers Coach took him out
-0.416666667,trailblazers were playing too sloppy
0,trailblazers yall trash 2
-0.4,trailblazers Ant finna save stotts job this game
0.285714286,DaEntertainah85 this is a right fought contest between the nyknicks trailblazers lets see if the defence can ho
0.8,Melos 22 PTS pace the trailblazers win in Philly carmeloanthony x RipCity mobilsocial
0.2,Ant is playing with poise and confidence in a time when the trailblazers really need it
0,frauddulent trailblazers obviously
1,trailblazers Ant trying his best to save us
0,Lets Go trailblazers
0,gtrentgod trailblazers Blazers gt lakers tho
0,trailblazers refs selling
-0.4,trailblazers Take melo the fuck out please
0.333333333,trailblazers Those refs been hating melo since Knick days Quickly flopping everywhere
0,trailblazers Lets go ant
0,trailblazers Take melo out plz
-0.1,thanks hulu youtubetv fubotv for blocking or not carrying the NBA trailblazers v nyknicks game for those of
0,trailblazers i got curry gt dame rn
-0.7,trailblazers We r playing painful defence
0.6,trailblazers Bro is too nice
0,trailblazers Take melo out
0,trailblazers Money from the chase logo
0.8,YahooSportsNBA trailblazers Great play but thats not a pocket pass
0,YahooSportsNBA trailblazers Not a pocket pass
0,TimEdmonds trailblazers Melo acting like he is still playing for the Knicks
0.9,trailblazers We need this win we get to move up to 4th best team in the west
0,trailblazers trash
0.6,realrefconvos frauddulent trailblazers Its basketball Blazers own the Kickey Mouse Fakers
0,nurknturk trailblazers What you have on MY Knicks
0.533333333,NBATurkiye EnesKanter trailblazers Great job big man and brave brother
0,trailblazers we are so inconsistent
0.133333333,trailblazers Last quarter if we win Dame amp CJ get to start for the NBA all star game
0,Ayyy thats a tuff bounce pass Dame via trailblazers
-0.1,DameGOATLillard GaryGoatJr trailblazers As an Honest Lame LiLLard fan it is obvious that we should trade Lame t
0,trailblazers please dont lose to the knicks
0,trailblazers What is Stotts doing
0,trailblazers We need to put in CJ Elleby and fire Terry
1,GaryGoatJr trailblazers What do you expect from the best coach in the league
0.166666667,trailblazers Already got Melo fans crying 20 times today ready for more
0.8,trailblazers Please win play defense do something
0,trailblazers Go blazers We got this
0,trailblazers We need Dame Time
0,trailblazers Blazers Legends play some defense
0,trailblazers Come on ffs
0.166666667,trailblazers CLASSIC
0.8,trailblazers Please win
0.2,trailblazers Trade the whole team
0,trailblazers DJ should be guarding Payton Dame on Burkes Melo on Randle Simons on Barrett and giles on Taj tf
0,trailblazers Play D
0,Asianlnvaslon trailblazers Fax yo
0,trailblazers Please dont lose to the Knicks
0,trailblazers We suck fire stotts cut melo
0,trailblazers Whenever you guys say we lose
0,trailblazers maybe i should have slept in
-0.4,trailblazers What a farce
0.1,trailblazers Is Elleby hurt or did we just decide that he played too good last game to play him again
0.5,trailblazers Winning 76ers without your star to lose to knicks aaaaaaalright ok
0,trailblazers i got blazers gt lakers atm
-0.083333333,trailblazers DEFENSE PLEASE WHY IS MELO PLAYING THE GAME ICY HOT RN
-1,trailblazers yeah we are horrible
0,Dame with the sideline inbound pocket pass via trailblazers
-0.4,Actuallythey used up all their effort in tht sixers game trailblazers PORvsNYK
0,timbersfan23 trailblazers dame is the problem
-0.25,Slick pass from Dame leads to the RoCo jam trailblazers
0.2,After destroying the 76ers trailblazers come back to reality lolol PORvsNYK
0,trailblazers How are we losing to the Knicks when we just beat Philly without Dame
0,trailblazers Mask RoCogtMask lebron
0,trailblazers Can I get a follow back please trailblazers
-0.6,BBallsquared KoolBreezze8 dmorey elijahjwolf trailblazers DameLillard CJMcCollum Fucking traders
0,trailblazers so yall gone guard Payton or
-0.6,trailblazers CAN YALL PLAY SOME FUCKING DEFENSE HOW YALL LET ELFRID PAYTON COOK YOU LIKE THIS
0,trailblazers Trash
-0.175,Retweets for NBAAllStar posts count as votes We are a small market and need to work harder to get this done Let
0.4,trailblazers If you have a free minute please check out some of the edits that we make Feedback is always welcom
-0.066666667,Portland without CJ plays bellow average If not Dames long range deep 3s trailblazers have no chance to come up
0.616666667,trailblazers Easy win vs Knicks
0,trailblazers damian is a liability on defense
0,trailblazers Sub dame off hes obviously hurt
0,trailblazers And losing
0.2,trailblazers massa win the game o
0.5,Can all trailblazers games be afternoon games Im 100 okay with this
0,macielkg trailblazers Agreed
-0.4,trailblazers Get Dame out of the game
0.033333333,trailblazers Defense seemed to be better without dame last game
0,trailblazers Layups
0,SportsBubba DameLillard trailblazers Your punk ass Blazers about to hold this L
0,trailblazers He deserves to start no question ask NBAAllStar
-0.5,Julius Randle punk ass aint got nothin on DameLillard and my trailblazers Chunker gonna chuck Even a blind squi
0,Limitless range DameLillard Via trailblazers
0.7,trailblazers Toyota RipCityRadio620 Good morning
0,DrewBoo8675309 TheBaddestJon realStanVG dmorey RexChapman trailblazers Who made you the fuckin joke committee
0,frauddulent trailblazers Dont care didnt ask plus Im white
0,dawshizznle trailblazers racist
0,Lets not lose to the Knicks mate trailblazers
0.7,trailblazers Watching stotts being a good coach would honestly be surprising
0.2,trailblazers Does Dame have the most game winning layups in the league
0,trailblazers why doesnt stotts try with dame
0,frauddulent trailblazers Dont care didnt ask plus youre white
-0.325,amerola7 nbastats NBA trailblazers 36 for the season Stop going off his past game which is a bonafied HOFer
-0.3,trailblazers Common W
0,trailblazers who cares curry is still his father
0,trailblazers Play some Defense
0.55,trailblazers Watching the blazers win is honestly mesmerizing
0,trailblazers Layups
0,trailblazers now play defense
0.2,trailblazers Rodney hood is an absolute trash ass player release his contract asap
0.09375,mitchel96436264 trailblazers no hes better off the bench and hes literally said that himself points dont mean
0.05,unleashnassir bellyakim trailblazers Melo is the obvious reason yall won last game lmao
0,rachsuyat trailblazers Rach cant be stopped
0.4,trailblazers If you have a free minute please check out some of the edits that we make Feedback is always welcom
-0.2,zzzzaid24 unleashnassir trailblazers roco is getting killed but you wont hear that
0.8,rachsuyat trailblazers You on a roll lol
0.8,zzzzaid24 unleashnassir trailblazers 8 minutes of melo is the reason there losing rn lol not to mention there 10
0,Get Dame Out This makes zero sense keeping him out there trailblazers ripcity
0.3,bellyakim unleashnassir trailblazers yeah and playing young players can result in and putting up that stat line more than once
0.4,trailblazers If you have a free minute please check out some of the edits that we make Feedback is always welcom
0,hiitschristiann trailblazers Melo dropped 22 last night and they won and Hes in his 16th season What do u exce
0,trailblazers Put Jones in for hood amp dont leave Rj open for 3s
0.133333333,unleashnassir MaxisHacked trailblazers so washed he helped portland win their last game against a team they shou
0.4,unleashnassir zzzzaid24 trailblazers rocos man this season when guarded by roco is shooting 53 for the seasonGreat defense
0.5,QMB311 unleashnassir trailblazers Most disrespected legend for no reason
0,unleashnassir QMB311 trailblazers Melo avgs 1 steal and 1 block in 22 minutes while holding the guy he guards to
-0.1375,bellyakim trailblazers Cj elleby is the reason we won last game congrats Melo had his first game all season
0.071038902,
